monster_id,action_type,action_name,damage_type,attack_bonus,damage_dice,dc_type,dc_value,multi_attack,multi_attack_descrip,descrip
spirit-naga,special_abilities,Spellcasting,,,,,,,,"The naga is a 10th-level spellcaster. Its spellcasting ability is Intelligence (spell save DC 14, +6 to hit with spell attacks), and it needs only verbal components to cast its spells. It has the following wizard spells prepared:

- Cantrips (at will): mage hand, minor illusion, ray of frost
- 1st level (4 slots): charm person, detect magic, sleep
- 2nd level (3 slots): detect thoughts, hold person
- 3rd level (3 slots): lightning bolt, water breathing
- 4th level (3 slots): blight, dimension door
- 5th level (2 slots): dominate person"
spy,special_abilities,Cunning Action,,,,,,,,"On each of its turns, the spy can use a bonus action to take the Dash, Disengage, or Hide action."
spy,special_abilities,Sneak Attack (1/Turn),,,,,,,,"The spy deals an extra 7 (2d6) damage when it hits a target with a weapon attack and has advantage on the attack roll, or when the target is within 5 ft. of an ally of the spy that isn't incapacitated and the spy doesn't have disadvantage on the attack roll."
steam-mephit,special_abilities,Death Burst,Fire,,1d8,DEX,10.0,,,"When the mephit dies, it explodes in a cloud of steam. Each creature within 5 ft. of the mephit must succeed on a DC 10 Dexterity saving throw or take 4 (1d8) fire damage."
steam-mephit,special_abilities,Innate Spellcasting,,,,,,,,"The mephit can innately cast blur, requiring no material components. Its innate spellcasting ability is Charisma."
stone-giant,special_abilities,Stone Camouflage,,,,,,,,The giant has advantage on Dexterity (Stealth) checks made to hide in rocky terrain.
stone-golem,special_abilities,Immutable Form,,,,,,,,The golem is immune to any spell or effect that would alter its form.
stone-golem,special_abilities,Magic Resistance,,,,,,,,The golem has advantage on saving throws against spells and other magical effects.
stone-golem,special_abilities,Magic Weapons,,,,,,,,The golem's weapon attacks are magical.
storm-giant,special_abilities,Amphibious,,,,,,,,The giant can breathe air and water.
storm-giant,special_abilities,Innate Spellcasting,,,,,,,,"The giant's innate spellcasting ability is Charisma (spell save DC 17). It can innately cast the following spells, requiring no material components:

At will: detect magic, feather fall, levitate, light
3/day each: control weather, water breathing"
succubus-incubus,special_abilities,Telepathic Bond,,,,,,,,The fiend ignores the range restriction on its telepathy when communicating with a creature it has charmed. The two don't even need to be on the same plane of existence.
succubus-incubus,special_abilities,Shapechanger,,,,,,,,"The fiend can use its action to polymorph into a Small or Medium humanoid, or back into its true form. Without wings, the fiend loses its flying speed. Other than its size and speed, its statistics are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies."
swarm-of-bats,special_abilities,Echolocation,,,,,,,,The swarm can't use its blindsight while deafened.
swarm-of-bats,special_abilities,Keen Hearing,,,,,,,,The swarm has advantage on Wisdom (Perception) checks that rely on hearing.
swarm-of-bats,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny bat. The swarm can't regain hit points or gain temporary hit points."
swarm-of-beetles,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points."
swarm-of-centipedes,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points."
swarm-of-insects,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points."
swarm-of-poisonous-snakes,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny snake. The swarm can't regain hit points or gain temporary hit points."
swarm-of-quippers,special_abilities,Blood Frenzy,,,,,,,,The swarm has advantage on melee attack rolls against any creature that doesn't have all its hit points.
swarm-of-quippers,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny quipper. The swarm can't regain hit points or gain temporary hit points."
swarm-of-quippers,special_abilities,Water Breathing,,,,,,,,The swarm can breathe only underwater.
swarm-of-rats,special_abilities,Keen Smell,,,,,,,,The swarm has advantage on Wisdom (Perception) checks that rely on smell.
swarm-of-rats,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny rat. The swarm can't regain hit points or gain temporary hit points."
swarm-of-ravens,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny raven. The swarm can't regain hit points or gain temporary hit points."
swarm-of-spiders,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points."
swarm-of-spiders,special_abilities,Spider Climb,,,,,,,,"The swarm can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check."
swarm-of-spiders,special_abilities,Web Sense,,,,,,,,"While in contact with a web, the swarm knows the exact location of any other creature in contact with the same web."
swarm-of-spiders,special_abilities,Web Walker,,,,,,,,The swarm ignores movement restrictions caused by webbing.
swarm-of-wasps,special_abilities,Swarm,,,,,,,,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points."
tarrasque,special_abilities,Legendary Resistance,,,,,,,,"If the tarrasque fails a saving throw, it can choose to succeed instead."
tarrasque,special_abilities,Magic Resistance,,,,,,,,The tarrasque has advantage on saving throws against spells and other magical effects.
tarrasque,special_abilities,Reflective Carapace,,,,,,,,"Any time the tarrasque is targeted by a magic missile spell, a line spell, or a spell that requires a ranged attack roll, roll a d6. On a 1 to 5, the tarrasque is unaffected. On a 6, the tarrasque is unaffected, and the effect is reflected back at the caster as though it originated from the tarrasque, turning the caster into the target."
tarrasque,special_abilities,Siege Monster,,,,,,,,The tarrasque deals double damage to objects and structures.
thug,special_abilities,Pack Tactics,,,,,,,,The thug has advantage on an attack roll against a creature if at least one of the thug's allies is within 5 ft. of the creature and the ally isn't incapacitated.
tiger,special_abilities,Keen Smell,,,,,,,,The tiger has advantage on Wisdom (Perception) checks that rely on smell.
tiger,special_abilities,Pounce,,,,STR,13.0,,,"If the tiger moves at least 20 ft. straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 13 Strength saving throw or be knocked prone. If the target is prone, the tiger can make one bite attack against it as a bonus action."
treant,special_abilities,False Appearance,,,,,,,,"While the treant remains motionless, it is indistinguishable from a normal tree."
treant,special_abilities,Siege Monster,,,,,,,,The treant deals double damage to objects and structures.
tribal-warrior,special_abilities,Pack Tactics,,,,,,,,The warrior has advantage on an attack roll against a creature if at least one of the warrior's allies is within 5 ft. of the creature and the ally isn't incapacitated.
triceratops,special_abilities,Trampling Charge,,,,,,,,"If the triceratops moves at least 20 ft. straight toward a creature and then hits it with a gore attack on the same turn, that target must succeed on a DC 13 Strength saving throw or be knocked prone. If the target is prone, the triceratops can make one stomp attack against it as a bonus action."
troll,special_abilities,Keen Smell,,,,,,,,The troll has advantage on Wisdom (Perception) checks that rely on smell.
troll,special_abilities,Regeneration,,,,,,,,"The troll regains 10 hit points at the start of its turn. If the troll takes acid or fire damage, this trait doesn't function at the start of the troll's next turn. The troll dies only if it starts its turn with 0 hit points and doesn't regenerate."
unicorn,special_abilities,Charge,,,,,,,,"If the unicorn moves at least 20 ft. straight toward a target and then hits it with a horn attack on the same turn, the target takes an extra 9 (2d8) piercing damage. If the target is a creature, it must succeed on a DC 15 Strength saving throw or be knocked prone."
unicorn,special_abilities,Innate Spellcasting,,,,,,,,"The unicorn's innate spellcasting ability is Charisma (spell save DC 14). The unicorn can innately cast the following spells, requiring no components:

At will: detect evil and good, druidcraft, pass without trace
1/day each: calm emotions, dispel evil and good, entangle"
